,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
0729_00,0.1803140313070685,0.0005584623364986062,0,0.000647607802517359
0734_04,0.17781250968070825,0.00019852735260144765,0,0.0002775873324808597
0743_00,0.18333579229124355,0.9999999999997388,0,0.999999999999701
0743_04,0.1828200847423029,0.0005300256316132784,0,0.0009476970013582997
0788_01,0.683938032669564,0.010381984938667403,0,0.018718085816493556
0790_00,0.2288092485639719,0.5996703653229337,0,0.6865779469473396
0794_00,0.1606809067474162,0.0008135543749077039,0,0.0010075967206255368
0806_04,0.20209831888446297,0.0007634787053900267,0,0.0013147558727958102
0812_02,0.18406065053644638,0.0003338123080058427,0,0.0007272601176971714
0834_01,0.1565411330898271,0.00041332620602816756,0,0.000586813605018709
0845_01,0.19171913908005803,0.0008787527738559373,0,0.0016664101156376081
0856_00,0.1658965904160279,0.0008401525964927654,0,0.0009526400475746253
0860_00,0.16704557421748326,0.004057237293096733,0,0.003527557665690601
0923_01,0.15605182407983292,0.0014874362659425219,0,0.002055698046105794
0925_00,0.21970328816080922,0.002382147447377924,1,0.004896990721574085
0926_00,0.16961703992415586,0.0004530767822697436,0,0.0006116861329420327
0929_01,0.24150719619667324,0.0040817650495694685,0,0.009169705623326113
0969_04,0.17813240349558762,0.0004075601647507471,1,0.0006592515361052136
0969_11,0.23856895350496585,0.0008969289226659799,1,0.001673751139050024
0969_14,0.17538730141965742,0.0003621664309842616,1,0.0005292680594782506
0969_15,0.19072309815767935,0.0010313063582513746,1,0.0017044014240205955
0969_16,0.16978903001255757,0.0009811984860778936,1,0.0010471888061925607
0974_00,0.6943668016887167,0.008587358028224556,1,0.02258391252413563
0981_03,0.1718371658458324,0.0031956729911825064,0,0.005525203199909602
0982_00,0.22102250079477187,0.00505679009208168,0,0.005243820140339073
0994_01,0.48830386437456885,0.0005775682795241344,0,0.0072918496764388515
1000_04,0.15723721592220913,0.013217026314314876,0,0.012514019096579896
