,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
0461_02,0.12781567801640192,0.004735027879461783,0,0.004809446086232755
0441_03,0.025063989844865336,0.0007946007580207224,0,0.001103476817063004
0287_00,0.016710759146735418,0.0017384487249007654,0,0.0011807300874337942
0230_05,0.043787620298835976,0.0014870828634610763,0,0.0013902382254581001
0117_03,0.06349257708324703,0.007159759911270281,0,0.004966987973039371
0524_00,0.03833866641014897,0.04560223547066289,0,0.026651345364224643
0230_00,0.011606720073267197,0.000951115417408924,0,0.0007595274209047143
0056_05,0.09591714515298591,0.0021541028196225354,0,0.0020110068155120816
0345_00,0.07935050581504054,0.001813639624111045,0,0.0025052084204052467
0575_01,0.01713057477950817,0.003735916919046245,0,0.0016893337153438563
0575_02,0.23299496674510792,0.0035082906784761293,0,0.0050359932055107645
0172_02,0.022004471183209168,0.001556400108365981,0,0.015914633326425516
0126_01,0.01481642598502046,0.0025467698333146117,0,0.0022494901789604257
0784_02,0.00845401584676556,0.0014965165890637737,0,0.000811485123785362
0161_02,0.021213151344379573,0.0413894991843883,0,0.02544137058873216
0609_04,0.08416876602170166,0.0024424733857215664,0,0.00233060267907116
0014_01,0.3439653163430139,0.9325898103639069,1,0.4522943924748
0026_00,0.04765136386248144,0.5876640170415788,1,0.7565235984779356
0027_00,0.018863330788572122,0.05198036471873375,1,0.3876849364511928
0027_05,0.04796419610882622,0.14768697381549903,1,0.31076996882431385
0034_00,0.18452072238781694,0.04025622266967536,1,0.07416669774170236
0054_02,0.026399363769096976,0.4124144124811956,1,0.7428636583092216
0056_09,0.022222629727496883,0.046348197978654575,1,0.3422610696452181
0062_01,0.07646997737688564,0.007043873676144153,1,0.13590980205166292
0068_00,0.05130778866727992,0.4889881295755731,1,0.8132701422952817
0070_00,0.028838096852451114,0.0023275459093773047,1,0.013501157906684031
0071_00,0.03285342694991105,0.008517006396817052,1,0.1165776178907564
0079_05,0.006804014080374147,0.006959576415038055,1,0.11510917131715483
0087_00,0.4548424421221444,0.03904975994047578,1,0.08166933443342296
0097_00,0.6444132550586216,0.03777855784828628,1,0.08494570128418412
0103_00,0.11381957808662811,0.025663814226516014,1,0.16066250066442117
0103_02,0.019742441257641814,0.015397560465487051,1,0.08943435288110378
0113_01,0.07568654361020016,0.017982538596967235,1,0.11211475825777095
0115_00,0.08375894486289838,0.407352833765791,1,0.678619345930494
0117_01,0.049143924679493654,0.34414139279705336,1,0.7157387334788632
0117_02,0.035082674307744845,0.09404872879635912,1,0.4580715127564849
0126_00,0.1061555067021217,0.4489146338223407,1,0.4485943811745346
0147_04,0.01521909416155701,0.009472739378115866,1,0.12554957221537535
0151_01,0.034873667550469334,0.12942463900056309,1,0.4619757645787267
0151_02,0.007882905222555909,0.1395309627138917,1,0.43297099084490065
0161_01,0.0232851694417702,0.0027388281430296745,1,0.0352639017158198
0164_00,0.16094263597563524,0.18779596250536792,1,0.07444945766725462
0172_00,0.04903630103270763,0.8541290758437292,1,0.9265213197176896
0180_00,0.24260665382723715,0.029582688417004812,1,0.06852338858514709
0184_01,0.043057569206182957,0.37095109893373646,1,0.5463924335270215
0188_03,0.2282935215568492,0.02973099879457958,1,0.07165068174799027
0189_03,0.029178342766079186,0.4027356443676896,1,0.9999999999998598
0195_01,0.08238539516901154,0.14782578468937801,1,0.7221285207455783
0195_02,0.06651980448568888,0.12742172822779305,1,0.3095812471490061
0196_01,0.01742816204261309,0.014976996127285465,1,0.1283190797982048
0196_03,0.009018197675668091,0.2772449588704794,1,0.6192275206736934
0196_04,0.008071793039675179,0.11754410942385955,1,0.17418323553841333
0197_00,0.04534044875178681,0.037830423507754105,1,0.12237380980942171
0205_00,0.04928508742973001,0.1564661775423294,1,0.12932026589538648
0207_01,0.04443355027056676,0.01007100977576209,1,0.043049346802745574
0212_00,0.07626835290226884,0.02457477224693171,1,0.17167617583636566
0230_01,0.04494886258319319,0.9999999999994418,1,0.911356347352333
0230_02,0.024558619827872108,0.0028890093954653216,1,0.054558949229109754
0230_03,0.03347440839665792,0.0013115293707420266,1,0.006606765328962571
0230_06,0.031137972927162055,0.05067045892294123,1,0.1636224347775916
0240_04,0.05128119841873692,0.039810723835090975,1,0.456869576854784
0249_01,0.13669596923493674,0.01157596457785912,1,0.005636473081521713
0252_00,0.11221835472599266,0.03697573598440331,1,0.020773071124929748
0262_00,0.03607425011478845,0.002690849482050093,1,0.002971411852758356
0265_00,0.06194892300683706,0.05008398705354883,1,0.5634467233394095
0309_01,0.0021984604085155844,0.0035020434618054613,1,0.025529122626340474
0313_00,0.12727468539169112,0.3726743925492468,1,0.19956857038484055
0326_00,0.14090929848726938,0.5553122635841085,1,0.44204155575111137
0339_00,0.055306743300084976,0.11241193906820604,1,0.34037404940610094
0379_01,0.032486977080712305,0.033694893745667184,1,0.02131989087539504
0381_00,0.08416139280654338,0.48474288261802567,1,0.7173294678443229
0408_03,0.06898071259833578,0.3874128463053409,1,0.4426075627150266
0411_01,0.004226279526311901,0.010214334932560916,1,0.11864130246610075
0419_06,0.0029287914556171634,0.04627753526736586,1,0.04113264970694799
0455_07,0.019633245869655508,0.0016434610157916214,1,0.002831553577816981
0469_02,0.0938163934514391,0.031758064254853904,1,0.2315089079268017
0495_00,0.012978453746190787,0.021083344325657793,1,0.21416294998851676
0495_02,0.03846709578251916,0.048905230624904775,1,0.7164918977118978
0495_06,0.058235168681696564,0.08419303667029658,1,0.21715024967630214
0503_00,0.08765787876677389,0.2058934098147321,1,0.12730483786559144
0521_00,0.03916653711985725,0.5561040434582682,1,0.8218578428746245
0568_01,0.03878900370312296,0.023556894680879275,1,0.10046523695384924
0611_00,0.12258391852457456,0.7350656156899215,1,0.37963857004133117
0615_01,0.02009456640490691,0.02434656991448672,1,0.16312738232253274
0630_00,0.016317029740267396,0.0006034551850597102,1,0.01125436708647898
0644_01,0.5718591202056539,0.0200503230466279,1,0.07035285861611239
0644_02,0.05139983959979449,0.03380440183137174,1,0.31567092631224963
0690_00,0.06650855835514494,0.30852704370845124,1,0.48286855121656524
0713_00,0.614358640145303,0.03769831562365723,1,0.07963899485634746
0713_01,0.023012061033309182,0.04980225685707635,1,0.14727682047611773
0730_00,0.017043155185144626,0.00919563530872237,1,0.12431958147792058
0750_00,0.06069725698359339,0.005857508648383837,1,0.017525593067965306
0760_02,0.009421515640065792,0.0034399176565133196,1,0.0015575489662753904
0762_01,0.3449506190204163,0.02571152033557181,1,0.06749863053807391
0765_02,0.08033737442568654,0.5250658673362453,1,0.9427327675434504
0786_01,0.9999999999778802,0.0764394496984115,1,0.0483781462952228
0790_00,0.10504577209597864,0.00813137183670999,1,0.005197215476374008
0836_02,0.07292007447229773,0.030854580499195264,1,0.16655172705764063
0844_00,0.15844686473747333,0.023328460161940276,1,0.0648223155692909
0859_00,0.23068506792747365,0.023479095825672026,1,0.07650488396402472
0870_04,0.18281344646287737,0.026074987494525578,1,0.06780690190761263
0879_02,0.008894764801451311,0.03760292817623938,1,0.253608637747404
0883_01,0.022570068371463158,0.5244673369621949,1,0.7807052491606792
0896_01,0.0207569836792791,0.0015718799907714638,1,0.0012537660726836338
0923_01,0.011216005781762479,0.010620274612879977,1,0.16090463018675435
0977_00,0.0626448833761563,0.002912546495302177,1,0.004153872943558205
0984_02,0.004327980346390511,0.0016102540122341137,1,0.004537364854636414
0984_03,0.25826331969392263,0.02571056776318592,1,0.15415097354744547
0995_04,0.0046260887003078364,0.049563637793006064,1,0.030189367333012387
