,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
0230_01,0.11780487649339247,0.06725733300730782,0,0.0656176255311067
0230_02,0.02562162919107507,0.0009211835602452237,0,0.0004103720611858783
0254_02,0.025213876792914917,0.00019701763824980347,0,0.000131253887432526
0274_00,0.014519017183478459,0.003343404816921905,0,0.0014657334311920665
0299_02,0.015638967290749355,0.00034429112645490274,0,0.00020673276148913455
0305_07,0.16341607102903977,0.011675472666870303,1,0.013603833082261797
0348_00,0.11808391731270584,0.0005325303864883869,0,0.0006806718800462231
0363_03,0.03631137348806123,0.00109053033281044,0,0.0005630497233168296
0370_00,0.0773548907267974,0.41745429071240087,0,0.4029667553973295
0380_00,0.15249586998656905,0.00045918125267107663,0,0.00048569817340371826
0381_00,0.0816337331270042,0.009388593171625324,0,0.011472662246359677
0384_00,0.06668584209236415,0.002114717838431667,0,0.0016545461151006632
0384_01,0.04184828761302857,0.0015688338871208502,1,0.001803598275621743
0389_00,0.006216953566430142,0.00033059529501585424,1,0.00013799382261910813
0402_01,0.03029034968932954,0.0007601468581267021,0,0.000753927848458477
0410_01,0.11311509629025093,0.002548517760016825,1,0.0015697140254406904
0433_01,0.15043099335215349,0.002706959639681192,1,0.0017202544099268475
0439_05,0.0,0.0003750168127457167,0,0.000309809362177445
0447_00,0.018983125579342435,0.0006971670442488442,0,0.00048626202654500524
0453_01,0.12228487759647033,0.0002473574596678089,0,0.0003735637045598787
0453_02,0.18613143269959595,0.00010212775565665985,0,0.0005091885493940957
0468_01,0.008181302854919336,0.0001460796693556036,0,0.0
0469_02,0.12559638805178416,0.12549916539730385,1,0.139442790961682
0475_01,0.10596347691246417,0.36023608730830403,0,0.42705058371658566
0486_05,0.039692410262632684,0.0004917352148329793,0,0.00037861205325447544
0527_00,0.0066827373519163175,0.0023759558192793643,0,0.0026983638982085952
0555_02,0.03672934794618539,0.00024037503395602983,0,0.00015942835396884494
0555_03,0.018550822780947333,0.0003492688451719025,0,0.00032609349589260406
0555_04,0.2555373585523878,0.0005263839614449042,0,0.001440275795753596
0555_05,0.06695598301365523,0.0007897795796677385,0,0.0006612006534332666
0574_01,0.024450922657740407,0.00020056956793091697,0,0.00010135220675291485
0574_03,0.0639320784231726,0.0003689781895029525,0,0.0006805502041217363
0603_00,0.027032127329986905,0.0004953971677607089,0,0.0004338822258204797
0622_02,0.06864358896597035,0.0004668670402863877,0,0.00028389245332307976
0623_00,0.13164097214242887,0.00018090359772615262,0,0.0003502118705878098
0625_01,0.046797625469697866,0.001847462061222815,1,0.0010462778285487955
0641_04,0.13281567179414375,0.006198958245796137,1,0.005121885031849343
0644_01,0.09139186778840754,0.6623117185923307,0,0.6966120814631819
0644_02,0.09276066184369261,0.21541098281598184,0,0.2870891251255053
0653_02,0.031171049739348325,0.02069410770617884,0,0.022169121746472998
0673_00,0.10967836884957131,0.0009005711847348291,0,0.0008664057119997096
0689_01,0.4452888679746003,0.16797737257360676,1,0.17306571972286594
0699_00,0.14342705951681495,0.0022434980626892605,1,0.002021484343286198
0699_02,0.07862287053458755,0.0005938536680256127,0,0.0005797150100316991
0715_00,0.01546342440620612,0.00034242646585017864,0,0.0006010037361049246
0717_00,0.025545946250888362,0.0015399954943545692,1,0.0016610137913294321
0719_01,0.13599287216184133,0.004616668875633163,1,0.004842004935070945
0720_00,0.014751552430784904,0.0006007282318740522,0,0.0002201049880201281
0729_00,0.020425479500466998,0.0003488852474854503,0,0.00021241666359129175
0734_04,0.04360312273446772,0.001098783074867762,0,0.0012286305824072345
0743_00,0.060268084576097405,0.0004521405272167301,0,0.000493876748245405
0743_04,0.06545403335223836,0.001164268187053015,0,0.0009078260367409515
0788_01,0.22600241720047792,0.023657792082809947,0,0.0279050022821948
0790_00,0.11950400228300108,0.9999999999998773,0,0.9999999999999345
0794_00,0.01197365810869779,0.0007760411995070827,0,0.000659326615516164
0806_04,0.08878061498133581,0.0005340246769568761,0,0.0006072071666095471
0812_02,0.05670785267493426,0.00022687273761565828,0,0.00021724969854318012
0834_01,0.0038214631246300855,0.000351378142059482,0,0.00029748383858005275
0845_01,0.03452916765965993,0.0003710921284954225,0,0.0003443804536800136
0856_00,0.022640353142919272,0.0004377163923207308,0,0.0002879320667333159
0860_00,0.029951313783291408,0.0013446063636869492,0,0.00043908175425627015
0923_01,0.0015788430831181616,0.0018835210309965614,0,0.0009878879278888406
0925_00,0.05256002679967374,0.0012435184524318204,1,0.0016962351703022455
0926_00,0.03288591474245713,0.0003086099694199446,0,0.00012712978656220054
0929_01,0.06122354837469261,0.0011717739949055263,0,0.0007438018926901817
0969_04,0.04204899758443804,0.000624349549533244,1,0.00030494208366756305
0969_11,0.1662443876532275,0.003002976388702039,1,0.002782103204163572
0969_14,0.042057659462983336,0.00046352200749840626,1,0.00021193984790801026
0969_15,0.09795781254293554,0.0007586670920775699,1,0.0008132610123414718
0969_16,0.037147386658640785,0.0005996282351158934,1,0.0003311738956955562
0974_00,0.999999999968544,0.017323216371700565,1,0.015815042571263902
0981_03,0.024496644127884368,0.0008806391616721898,0,0.0008040641217761076
0982_00,0.09560464564956124,0.0006218878231208112,0,0.000392323918919592
0994_01,0.1416277873072569,0.00039674345782711614,0,0.0005573855673541384
1000_04,0.004373085121758013,0.0012507914257268288,0,0.00042392475647005836
