,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
0389_00,0.006216953566430142,0.0002947740736322134,1,0.00019523857450344344
0410_01,0.11311509629025093,0.0021941749617906694,1,0.0019109555196439238
0433_01,0.15043099335215349,0.002382864665429767,1,0.0019525470900039717
0469_02,0.12559638805178416,0.14197830060690605,1,0.15688848934306754
0625_01,0.046797625469697866,0.0015800126092476983,1,0.0012398324126015373
0641_04,0.13281567179414375,0.005632804731776599,1,0.00548548957761063
0689_01,0.4452888679746003,0.20301754036823177,1,0.1788772898986867
0699_00,0.14342705951681495,0.002051781869807601,1,0.0025046839196966445
0717_00,0.025545946250888362,0.001212042262417391,1,0.0011222567232617297
0719_01,0.13599287216184133,0.003975054568062011,1,0.003853515302964958
0925_00,0.05256002679967374,0.0011308323321340026,1,0.0018569785965607576
0969_04,0.04204899758443804,0.000505389478519972,1,0.0003068669121820341
0969_11,0.1662443876532275,0.002562530834935475,1,0.0027009225018707955
0969_14,0.042057659462983336,0.0003856283904850978,1,0.00021903440161811618
0969_15,0.09795781254293554,0.0006735669030599888,1,0.0008582168395965837
0969_16,0.037147386658640785,0.0005429041988603762,1,0.0003893444383418805
0974_00,0.999999999968544,0.013572188132390625,1,0.018124458002379502
