,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
0713_00,0.7076886192766793,0.0022775609703834195,1,0.011887616817419578
0713_01,0.16027151086077432,0.0017306091213179161,1,0.002697451891048277
0730_00,0.1574414699289793,0.005558277513256755,1,0.0046564492372824975
0732_00,0.166594833637186,0.00020095590753572146,0,0.0004070683021395629
0739_00,0.22271789683330762,0.00015436480343622997,0,0.0010266902815546707
0739_03,0.15155114178952456,0.00019051306735385297,0,0.00017172050447708035
0750_00,0.38330760668528274,0.0013764313580347932,1,0.0034909728668287105
0760_02,0.15147617636917668,0.04192307337710391,1,0.04169297965608283
0762_01,0.6745200572272542,0.0026082063687860183,1,0.007961115163818276
0765_02,0.41001368243890285,0.0019976861428768647,1,0.0041017844063898036
0784_02,0.1567501358405094,0.0001836441456789225,0,0.0002136843580329424
0784_06,0.18337519774845507,0.003464519074061341,0,0.003958158007290128
0786_01,0.9999999999908159,0.009863279468371601,1,0.01592248573469338
0790_00,0.4342794686677826,0.0016921210959638798,1,0.003350361852162282
0818_01,0.16933967224710086,0.00021250387268067982,0,0.00024216715646307148
0836_02,0.26042632616000316,0.0026536886221496738,1,0.004443285937123084
0844_00,0.3946452998166027,0.0044866098717712116,1,0.007426013070655529
0859_00,0.45774252441268365,0.0043035485868353745,1,0.008607078280455373
0870_00,0.15967658247140215,0.12992257347980768,0,0.12956433528632935
0870_04,0.4640065049771868,0.004049976478763469,1,0.008727964166338514
0870_06,0.2922597736048747,0.000536029648183979,0,0.0017772429681308548
0879_02,0.15410145421495516,0.0063463131995739434,1,0.0053293687204207406
0883_01,0.1605302556081772,0.0019758431070039674,1,0.0026171101162234126
0896_01,0.16887477520623778,0.0007520332646841712,1,0.0009084767625573672
0896_04,0.16292413600468542,0.0004942852384521173,0,0.00048196438968978753
0923_01,0.15497808134401436,0.0013216260053449899,1,0.0010786976113615415
0977_00,0.18763535287177793,0.00041862764871750173,1,0.0005640591058828486
0984_02,0.15284580889885058,0.0002886465872149403,1,0.0003877280452622008
0984_03,0.6671753735118107,0.00236550708852594,1,0.0065657598754423
0984_06,0.1635227468101688,0.0005983473040199369,0,0.0008179190625583548
0995_04,0.1533960355492162,0.005647112275066718,1,0.005637175633030804
1012_02,0.15995325812967207,0.00011509641394457999,0,8.504108798009039e-05
